date,store_id,product_id,inventory_level,avg_last_30_days,days_of_supply
2023-06-06,S001,P0085,100,65.5667,1.5
2023-06-12,S001,P0085,154,65.5667,2.3
2023-06-23,S001,P0085,122,74.4333,1.6
2023-07-09,S001,P0085,119,95.3667,1.2
2023-07-11,S001,P0085,126,96.1333,1.3
2023-07-26,S001,P0085,165,92.1667,1.8
2023-08-13,S001,P0085,93,84.9333,1.1
2023-12-16,S001,P0085,185,92.5333,2.0
2022-02-04,S001,P0094,101,89.0333,1.1
2022-03-14,S001,P0094,213,81.8667,2.6
2022-03-30,S001,P0094,143,91.6667,1.6
2022-04-20,S001,P0094,174,101.9667,1.7
2022-06-17,S001,P0094,193,107.6000,1.8
2022-09-17,S001,P0094,173,94.5667,1.8
2022-10-26,S001,P0094,161,92.4667,1.7
2022-11-27,S001,P0094,119,86.2667,1.4
2023-01-02,S001,P0094,163,90.5000,1.8
2023-04-21,S001,P0094,139,88.4333,1.6
2023-05-04,S001,P0094,128,90.2333,1.4
2023-08-12,S001,P0094,114,103.8000,1.1
2023-09-24,S001,P0094,178,83.8667,2.1
2023-09-25,S001,P0094,85,83.7667,1.0
2023-11-04,S001,P0094,172,96.2333,1.8
2023-11-20,S001,P0094,130,91.1667,1.4
2022-05-15,S001,P0096,150,95.9667,1.6
2022-07-03,S001,P0096,176,84.2667,2.1
2022-10-24,S001,P0096,92,82.3333,1.1
2023-04-25,S001,P0096,101,84.9000,1.2
2023-06-04,S001,P0096,150,94.9000,1.6
2023-10-10,S001,P0096,195,97.5667,2.0
2023-12-18,S001,P0096,105,99.5667,1.1
2022-03-17,S001,P0116,156,100.5333,1.6
2022-06-21,S001,P0116,147,82.9667,1.8
2022-06-28,S001,P0116,119,81.4000,1.5
2022-07-09,S001,P0116,119,81.7667,1.5
2022-08-24,S001,P0116,265,97.9333,2.7
2022-08-30,S001,P0116,143,93.0000,1.5
2022-09-27,S001,P0116,133,99.7333,1.3
2022-10-09,S001,P0116,221,99.5667,2.2
2023-05-09,S001,P0116,216,100.3000,2.2
2023-07-25,S001,P0116,114,91.0333,1.3
2023-09-23,S001,P0116,104,98.4667,1.1
2023-12-09,S001,P0116,199,95.0333,2.1
2022-04-09,S001,P0125,111,89.3000,1.2
2022-05-07,S001,P0125,55,90.5333,0.6
2022-07-22,S001,P0125,145,90.7333,1.6
2022-08-26,S001,P0125,78,100.2000,0.8
2022-09-28,S001,P0125,79,92.0000,0.9
2023-01-06,S001,P0125,104,105.9667,1.0
2023-02-05,S001,P0125,186,143.3000,1.3
2023-09-03,S001,P0125,85,99.5667,0.9
2022-01-27,S001,P0126,176,136.8148,1.3
2022-01-29,S001,P0126,230,137.6207,1.7
2022-05-29,S001,P0126,198,89.2333,2.2
2022-08-23,S001,P0126,215,95.4667,2.3
2022-09-01,S001,P0126,137,97.9667,1.4
2022-10-13,S001,P0126,202,84.4667,2.4
2022-11-13,S001,P0126,269,104.5000,2.6
2023-02-15,S001,P0126,152,126.4667,1.2
2023-04-19,S001,P0126,194,93.8000,2.1
2023-05-27,S001,P0126,109,95.4000,1.1
2023-08-21,S001,P0126,132,89.8667,1.5
2023-10-03,S001,P0126,158,100.2000,1.6
2023-10-11,S001,P0126,120,97.6000,1.2
2023-12-31,S001,P0126,273,134.3667,2.0
2022-02-06,S001,P0129,160,98.0333,1.6
2022-07-08,S001,P0129,104,84.7667,1.2
2022-08-10,S001,P0129,82,95.3000,0.9
2022-11-11,S001,P0129,57,92.0333,0.6
2022-11-27,S001,P0129,107,90.3000,1.2
2023-01-25,S001,P0129,172,94.0000,1.8
2023-02-03,S001,P0129,77,92.0333,0.8
2023-07-03,S001,P0129,201,91.6667,2.2
2023-07-15,S001,P0129,177,90.2333,2.0
2023-10-31,S001,P0129,192,99.2667,1.9
2022-02-24,S001,P0133,170,123.7000,1.4
2022-03-25,S001,P0133,123,89.4000,1.4
2022-05-14,S001,P0133,86,82.6000,1.0
2022-12-05,S001,P0133,254,134.0000,1.9
2023-02-15,S001,P0133,180,128.2667,1.4
2023-03-10,S001,P0133,149,119.4333,1.2
2023-03-17,S001,P0133,185,110.8667,1.7
2023-04-16,S001,P0133,86,94.3333,0.9
2023-06-04,S001,P0133,68,90.5333,0.8
2023-09-04,S001,P0133,105,105.1000,1.0
2023-09-07,S001,P0133,71,104.2667,0.7
2022-06-21,S001,P0149,156,100.5000,1.6
2022-08-16,S001,P0149,151,93.7333,1.6
2022-08-23,S001,P0149,84,93.1667,0.9
2022-12-14,S001,P0149,159,89.3000,1.8
2023-02-24,S001,P0149,53,83.9667,0.6
2023-06-19,S001,P0149,167,91.3333,1.8
2023-08-13,S001,P0149,151,85.9000,1.8
2023-10-13,S001,P0149,128,85.1333,1.5
2023-12-13,S001,P0149,78,93.3667,0.8
2023-12-19,S001,P0149,122,92.0000,1.3
2022-04-19,S001,P0153,98,91.9000,1.1
2022-06-15,S001,P0153,142,93.7000,1.5
2022-06-20,S001,P0153,196,96.4667,2.0
2022-10-22,S001,P0153,164,91.9000,1.8
2022-11-28,S001,P0153,174,92.7000,1.9
2022-12-07,S001,P0153,97,96.0333,1.0
2023-01-22,S001,P0153,94,83.0000,1.1
2023-02-14,S001,P0153,150,77.9333,1.9
2023-04-14,S001,P0153,160,93.9333,1.7
2023-12-17,S001,P0153,165,94.3000,1.7
2022-08-18,S001,P0159,70,76.8667,0.9
2022-09-02,S001,P0159,182,83.0333,2.2
2022-10-28,S001,P0159,81,91.5000,0.9
2023-01-22,S001,P0159,189,93.4667,2.0
2023-02-13,S001,P0159,156,88.3333,1.8
2023-05-31,S001,P0159,139,84.9000,1.6
2023-06-06,S001,P0159,200,91.6333,2.2
2023-08-09,S001,P0159,149,86.7000,1.7
2023-09-02,S001,P0159,147,84.3000,1.7
2022-02-05,S001,P0166,197,93.6333,2.1
2022-03-11,S001,P0166,162,81.0333,2.0
2022-04-19,S001,P0166,140,92.3667,1.5
2022-06-30,S001,P0166,88,113.9000,0.8
2022-07-18,S001,P0166,96,122.1000,0.8
2022-11-07,S001,P0166,112,91.3667,1.2
2022-12-11,S001,P0166,94,96.6333,1.0
2022-12-15,S001,P0166,78,98.5333,0.8
2023-01-01,S001,P0166,132,90.8667,1.5
2023-03-21,S001,P0166,86,88.1333,1.0
2023-05-26,S001,P0166,146,104.6667,1.4
2023-06-29,S001,P0166,134,116.8667,1.1
2022-02-16,S001,P0171,135,89.3667,1.5
2022-06-24,S001,P0171,114,85.9667,1.3
2022-06-26,S001,P0171,134,86.3333,1.6
2022-08-06,S001,P0171,171,90.7333,1.9
2022-08-13,S001,P0171,131,93.7333,1.4
2022-08-17,S001,P0171,139,90.8667,1.5
2022-10-25,S001,P0171,179,93.3333,1.9
2023-03-01,S001,P0171,91,97.9000,0.9
2023-06-19,S001,P0171,144,87.7667,1.6
2023-09-16,S001,P0171,113,92.1000,1.2
2023-10-07,S001,P0171,176,97.3000,1.8
2023-10-21,S001,P0171,161,94.9000,1.7
2022-05-01,S001,P0175,110,94.6000,1.2
2022-06-24,S001,P0175,115,86.7000,1.3
2022-07-01,S001,P0175,170,86.5333,2.0
2022-07-04,S001,P0175,124,87.3000,1.4
2022-12-05,S001,P0175,160,98.0333,1.6
2022-12-27,S001,P0175,143,97.6667,1.5
2023-03-27,S001,P0175,179,86.3333,2.1
2023-04-07,S001,P0175,223,97.8667,2.3
2023-05-27,S001,P0175,84,86.5000,1.0
2023-06-02,S001,P0175,183,92.8333,2.0
2023-06-03,S001,P0175,159,94.5333,1.7
2023-08-13,S001,P0175,103,89.5000,1.2
2023-08-20,S001,P0175,200,87.7000,2.3
2023-08-27,S001,P0175,240,90.3000,2.7
2023-09-15,S001,P0175,184,97.8000,1.9
2023-11-19,S001,P0175,88,86.7667,1.0
2023-12-08,S001,P0175,101,88.9667,1.1
2022-02-28,S001,P0178,168,141.8333,1.2
2022-03-30,S001,P0178,88,80.5667,1.1
2022-05-24,S001,P0178,165,84.8333,1.9
2022-07-15,S001,P0178,168,88.9333,1.9
2022-09-06,S001,P0178,138,86.2667,1.6
2022-09-20,S001,P0178,138,86.6333,1.6
2022-10-20,S001,P0178,138,98.6000,1.4
2022-12-07,S001,P0178,240,125.6000,1.9
2022-12-18,S001,P0178,154,124.7333,1.2
2023-01-18,S001,P0178,151,126.3000,1.2
2023-03-20,S001,P0178,158,104.9333,1.5
2023-05-18,S001,P0178,180,101.7333,1.8
2023-05-19,S001,P0178,173,102.2667,1.7
2023-06-29,S001,P0178,221,97.0667,2.3
2023-07-15,S001,P0178,117,94.2667,1.2
2023-08-29,S001,P0178,153,88.3667,1.7
2023-11-25,S001,P0178,117,121.9667,1.0
2023-12-05,S001,P0178,165,136.2000,1.2
2023-12-10,S001,P0178,194,135.4333,1.4
2023-12-29,S001,P0178,225,128.5667,1.8
2022-08-17,S001,P0183,100,88.3000,1.1
2023-05-04,S001,P0183,121,95.2333,1.3
2023-06-18,S001,P0183,126,88.6667,1.4
2023-06-26,S001,P0183,186,89.0667,2.1
2023-09-27,S001,P0183,150,92.7333,1.6
2023-11-28,S001,P0183,133,77.9000,1.7
2023-12-13,S001,P0183,113,76.9333,1.5
2022-02-22,S001,P0187,253,135.4333,1.9
2022-03-16,S001,P0187,179,117.4667,1.5
2022-03-30,S001,P0187,142,95.6333,1.5
2022-04-24,S001,P0187,141,88.7333,1.6
2022-05-19,S001,P0187,115,93.7667,1.2
2022-06-11,S001,P0187,135,83.5333,1.6
2022-07-28,S001,P0187,99,80.6333,1.2
2022-08-12,S001,P0187,124,85.8667,1.4
2022-11-13,S001,P0187,161,102.3667,1.6
2023-01-08,S001,P0187,132,129.8333,1.0
2023-03-07,S001,P0187,83,131.8667,0.6
2023-04-05,S001,P0187,78,92.2667,0.8
2023-05-03,S001,P0187,96,86.8667,1.1
2023-07-02,S001,P0187,159,107.6667,1.5
2023-08-09,S001,P0187,154,80.1000,1.9
2022-04-13,S002,P0016,145,93.3667,1.6
2022-05-21,S002,P0016,219,105.1000,2.1
2022-05-24,S002,P0016,156,107.3333,1.5
2022-06-29,S002,P0016,186,97.1000,1.9
2022-08-25,S002,P0016,133,91.8667,1.4
2022-09-13,S002,P0016,229,87.1000,2.6
2023-01-01,S002,P0016,142,134.6667,1.1
2023-01-16,S002,P0016,141,125.6333,1.1
2023-01-27,S002,P0016,163,125.5000,1.3
2023-04-04,S002,P0016,78,96.6000,0.8
2023-05-30,S002,P0016,106,89.0667,1.2
2023-06-12,S002,P0016,174,97.0667,1.8
2023-08-13,S002,P0016,182,103.5000,1.8
2023-08-24,S002,P0016,150,97.5667,1.5
2023-09-06,S002,P0016,127,100.2333,1.3
2023-10-09,S002,P0016,187,95.1333,2.0
2023-10-29,S002,P0016,104,98.2667,1.1
2023-11-02,S002,P0016,132,99.8000,1.3
2023-12-25,S002,P0016,197,119.1333,1.7
2022-02-09,S002,P0017,86,98.8333,0.9
2022-06-08,S002,P0017,69,93.2000,0.7
2022-07-27,S002,P0017,106,87.3333,1.2
2022-08-31,S002,P0017,121,105.3333,1.1
2022-09-14,S002,P0017,141,94.2667,1.5
2022-10-25,S002,P0017,78,85.3333,0.9
2022-11-30,S002,P0017,195,87.2333,2.2
2022-12-09,S002,P0017,125,92.9000,1.3
2023-01-20,S002,P0017,198,93.6667,2.1
2023-03-01,S002,P0017,162,89.7333,1.8
2023-05-04,S002,P0017,137,89.2333,1.5
2023-05-23,S002,P0017,239,100.3667,2.4
2023-05-31,S002,P0017,109,94.0000,1.2
2023-10-22,S002,P0017,225,86.0667,2.6
2023-11-11,S002,P0017,137,94.2000,1.5
2023-11-20,S002,P0017,132,95.3667,1.4
2023-12-24,S002,P0017,175,96.1000,1.8
2022-04-04,S002,P0031,140,87.1333,1.6
2022-04-10,S002,P0031,107,80.0333,1.3
2022-04-28,S002,P0031,71,86.9000,0.8
2022-07-05,S002,P0031,118,90.8000,1.3
2022-07-14,S002,P0031,109,93.2000,1.2
2022-08-12,S002,P0031,152,81.8667,1.9
2022-08-19,S002,P0031,190,92.9333,2.0
2022-08-21,S002,P0031,172,94.8667,1.8
2022-12-21,S002,P0031,164,86.7333,1.9
2023-07-10,S002,P0031,87,88.6667,1.0
2023-08-19,S002,P0031,168,92.0667,1.8
2023-09-09,S002,P0031,212,91.8000,2.3
2023-11-26,S002,P0031,216,80.9667,2.7
2022-09-11,S002,P0046,104,91.0000,1.1
2022-10-23,S002,P0046,101,93.1333,1.1
2023-01-22,S002,P0046,109,113.9667,1.0
2023-06-05,S002,P0046,112,91.0667,1.2
2023-06-19,S002,P0046,126,86.2667,1.5
2023-08-27,S002,P0046,184,102.9667,1.8
2022-04-09,S002,P0057,94,86.1333,1.1
2022-04-19,S002,P0057,194,90.6667,2.1
2022-06-27,S002,P0057,110,83.8333,1.3
2022-10-04,S002,P0057,101,81.9333,1.2
2022-12-11,S002,P0057,178,137.3667,1.3
2023-01-13,S002,P0057,262,127.2000,2.1
2023-05-05,S002,P0057,175,91.7667,1.9
2023-05-30,S002,P0057,68,87.0333,0.8
2023-06-10,S002,P0057,147,78.7333,1.9
2023-06-18,S002,P0057,202,82.3333,2.5
2023-10-02,S002,P0057,96,97.0000,1.0
2022-02-22,S002,P0061,173,127.4333,1.4
2022-04-05,S002,P0061,87,86.5667,1.0
2022-11-11,S002,P0061,115,100.0333,1.1
2022-11-29,S002,P0061,131,127.1667,1.0
2022-12-04,S002,P0061,104,125.5667,0.8
2023-01-28,S002,P0061,175,137.8667,1.3
2023-06-16,S002,P0061,136,89.8000,1.5
2023-08-27,S002,P0061,92,93.4333,1.0
2022-03-16,S002,P0066,134,111.8000,1.2
2022-08-02,S002,P0066,99,88.0000,1.1
2022-11-03,S002,P0066,159,93.2333,1.7
2022-11-19,S002,P0066,87,98.7000,0.9
2022-12-09,S002,P0066,316,135.6000,2.3
2023-01-08,S002,P0066,263,132.2667,2.0
2023-03-03,S002,P0066,181,121.4000,1.5
2023-03-29,S002,P0066,138,93.3333,1.5
2023-04-20,S002,P0066,140,98.4000,1.4
2023-05-24,S002,P0066,152,89.5000,1.7
2023-08-02,S002,P0066,192,97.3333,2.0
2023-08-31,S002,P0066,160,100.1667,1.6
2023-10-12,S002,P0066,132,87.0000,1.5
2022-02-01,S002,P0067,71,91.0000,0.8
2022-03-15,S002,P0067,68,95.9667,0.7
2022-05-02,S002,P0067,135,90.8000,1.5
2022-06-12,S002,P0067,107,95.3333,1.1
2022-06-21,S002,P0067,174,94.0667,1.8
2022-07-13,S002,P0067,99,92.5000,1.1
2022-07-19,S002,P0067,96,84.5667,1.1
2022-09-26,S002,P0067,172,100.1333,1.7
2022-09-28,S002,P0067,82,102.6000,0.8
2022-10-05,S002,P0067,209,97.7667,2.1
2022-11-04,S002,P0067,162,85.0333,1.9
2022-11-30,S002,P0067,185,100.9333,1.8
2023-01-30,S002,P0067,124,93.8000,1.3
2023-07-21,S002,P0067,63,97.1333,0.6
2022-05-21,S002,P0068,132,71.0667,1.9
2022-08-06,S002,P0068,164,84.4333,1.9
2022-08-20,S002,P0068,174,78.1333,2.2
2022-12-07,S002,P0068,144,92.6000,1.6
2023-01-11,S002,P0068,184,82.7333,2.2
2023-05-17,S002,P0068,103,77.3333,1.3
2023-06-01,S002,P0068,74,79.5000,0.9
2023-07-27,S002,P0068,102,82.4667,1.2
2023-10-25,S002,P0068,48,89.5333,0.5
2023-12-02,S002,P0068,125,85.2667,1.5
2022-07-02,S002,P0069,212,93.3000,2.3
2023-04-18,S002,P0069,83,89.8333,0.9
2023-06-29,S002,P0069,163,93.1667,1.7
2023-08-13,S002,P0069,158,93.9333,1.7
2023-09-13,S002,P0069,136,90.9000,1.5
2023-09-25,S002,P0069,144,91.6667,1.6
2023-11-13,S002,P0069,117,112.1333,1.0
2022-02-10,S002,P0070,189,84.4333,2.2
2022-04-08,S002,P0070,65,79.7000,0.8
2022-04-22,S002,P0070,152,78.4333,1.9
2022-05-26,S002,P0070,172,88.5667,1.9
2022-07-05,S002,P0070,138,96.6000,1.4
2022-07-12,S002,P0070,132,97.5333,1.4
2022-08-18,S002,P0070,157,93.2667,1.7
2023-01-10,S002,P0070,240,93.2333,2.6
2023-03-06,S002,P0070,72,85.5667,0.8
2023-04-21,S002,P0070,172,91.9333,1.9
2023-06-16,S002,P0070,75,88.1000,0.9
2023-07-04,S002,P0070,143,88.2000,1.6
2023-07-30,S002,P0070,148,87.9000,1.7
2023-08-04,S002,P0070,158,88.1333,1.8
2023-11-03,S002,P0070,124,89.6333,1.4
2023-11-06,S002,P0070,93,88.0000,1.1
2022-05-28,S002,P0079,200,94.5000,2.1
2022-06-30,S002,P0079,138,90.8667,1.5
2022-08-12,S002,P0079,123,90.5667,1.4
2022-08-14,S002,P0079,92,91.9667,1.0
2023-01-14,S002,P0079,69,85.8333,0.8
2023-01-15,S002,P0079,102,85.3333,1.2
2023-01-22,S002,P0079,77,90.6000,0.8
2023-02-09,S002,P0079,142,93.7000,1.5
2023-04-04,S002,P0079,99,98.0000,1.0
2023-05-28,S002,P0079,127,88.6667,1.4
2023-08-25,S002,P0079,162,86.5333,1.9
2023-09-02,S002,P0079,214,92.0000,2.3
2023-10-30,S002,P0079,183,92.7333,2.0
2022-05-16,S002,P0083,216,89.6333,2.4
2022-07-10,S002,P0083,104,101.0667,1.0
2022-08-13,S002,P0083,195,107.2667,1.8
2022-11-01,S002,P0083,99,100.1667,1.0
2022-12-11,S002,P0083,204,76.3000,2.7
2023-02-22,S002,P0083,240,101.7667,2.4
2023-03-25,S002,P0083,97,93.1333,1.0
2023-06-23,S002,P0083,165,98.3667,1.7
2022-03-28,S002,P0085,159,72.8000,2.2
2022-05-30,S002,P0085,198,94.9333,2.1
2022-08-01,S002,P0085,97,85.6667,1.1
2022-10-02,S002,P0085,157,89.3000,1.8
2023-02-23,S002,P0085,109,93.7667,1.2
2023-06-26,S002,P0085,162,93.4667,1.7
2023-07-01,S002,P0085,65,93.2000,0.7
2023-07-11,S002,P0085,150,88.9333,1.7
2023-07-25,S002,P0085,176,82.4333,2.1
2023-11-13,S002,P0085,296,94.6333,3.1
2023-12-05,S002,P0085,39,91.0000,0.4
2022-02-28,S002,P0094,145,86.4333,1.7
2022-03-06,S002,P0094,154,86.9333,1.8
2022-03-14,S002,P0094,162,84.6000,1.9
2022-03-21,S002,P0094,72,84.6000,0.9
2022-07-11,S002,P0094,280,122.6667,2.3
2022-08-13,S002,P0094,95,109.1333,0.9
2022-09-07,S002,P0094,122,89.0333,1.4
2022-11-09,S002,P0094,119,83.0000,1.4
2022-12-28,S002,P0094,137,77.9000,1.8
2023-05-16,S002,P0094,60,115.5667,0.5
2023-08-31,S002,P0094,122,92.8000,1.3
2023-11-17,S002,P0094,117,92.7333,1.3
2022-06-07,S002,P0096,48,76.3667,0.6
2022-10-09,S002,P0096,125,89.0000,1.4
2022-11-15,S002,P0096,163,96.4000,1.7
2023-06-02,S002,P0096,200,91.9667,2.2
2022-04-27,S002,P0116,189,85.3000,2.2
2022-07-17,S002,P0116,57,85.5333,0.7
2022-10-09,S002,P0116,157,83.3000,1.9
2023-03-01,S002,P0116,186,98.6333,1.9
2023-04-15,S002,P0116,112,98.3333,1.1
2023-08-15,S002,P0116,160,95.3333,1.7
2023-08-22,S002,P0116,138,102.8667,1.3
2022-03-12,S002,P0125,218,111.5667,2.0
2022-03-27,S002,P0125,199,91.8000,2.2
2022-06-16,S002,P0125,207,104.5667,2.0
2022-07-11,S002,P0125,126,93.1667,1.4
2022-08-06,S002,P0125,145,92.1333,1.6
2022-08-08,S002,P0125,82,88.4333,0.9
2022-08-28,S002,P0125,204,87.2667,2.3
2022-12-09,S002,P0125,167,124.6667,1.3
2023-05-27,S002,P0125,226,103.2000,2.2
2023-08-12,S002,P0125,172,96.0667,1.8
2023-10-13,S002,P0125,163,94.5667,1.7
2023-12-02,S002,P0125,260,133.2000,2.0
2023-12-23,S002,P0125,160,127.0667,1.3
2022-02-08,S002,P0126,170,125.3333,1.4
2022-05-05,S002,P0126,107,90.3333,1.2
2022-06-10,S002,P0126,177,87.2667,2.0
2022-09-30,S002,P0126,184,94.3000,2.0
2022-12-24,S002,P0126,201,126.9333,1.6
2023-01-12,S002,P0126,203,123.4667,1.6
2023-02-18,S002,P0126,129,137.4667,0.9
2023-03-09,S002,P0126,172,114.8667,1.5
2023-04-18,S002,P0126,249,94.5667,2.6
2023-05-15,S002,P0126,174,98.1333,1.8
2023-05-18,S002,P0126,146,96.6000,1.5
2023-05-30,S002,P0126,151,94.5667,1.6
2023-08-23,S002,P0126,204,93.2333,2.2
2023-09-05,S002,P0126,130,89.6667,1.4
2023-11-17,S002,P0126,123,94.2000,1.3
2022-06-27,S002,P0129,123,88.3667,1.4
2022-08-08,S002,P0129,181,94.3000,1.9
2023-01-14,S002,P0129,130,94.9000,1.4
2023-01-30,S002,P0129,162,96.0000,1.7
2023-10-19,S002,P0129,188,94.1000,2.0
2023-12-17,S002,P0129,79,91.8333,0.9
2023-12-31,S002,P0129,56,99.4000,0.6
2022-02-14,S002,P0133,125,120.7000,1.0
2022-05-24,S002,P0133,153,87.4667,1.7
2022-08-26,S002,P0133,132,83.7333,1.6
2022-09-23,S002,P0133,153,95.1000,1.6
2022-12-28,S002,P0133,136,125.5000,1.1
2023-02-27,S002,P0133,184,128.8667,1.4
2023-04-09,S002,P0133,141,81.5000,1.7
2023-12-08,S002,P0133,246,157.0667,1.6
2023-12-25,S002,P0133,180,137.2667,1.3
2022-03-09,S002,P0149,206,100.4333,2.1
2022-03-21,S002,P0149,112,94.9333,1.2
2022-06-09,S002,P0149,181,89.1667,2.0
2022-07-19,S002,P0149,130,90.1333,1.4
2022-09-12,S002,P0149,84,91.6667,0.9
2022-11-23,S002,P0149,139,87.1000,1.6
2023-05-16,S002,P0149,176,95.1000,1.9
2023-09-11,S002,P0149,225,103.2667,2.2
2023-10-23,S002,P0149,89,95.1667,0.9
2023-12-02,S002,P0149,247,93.7333,2.6
2022-01-31,S002,P0153,149,94.3000,1.6
2022-07-23,S002,P0153,142,89.1000,1.6
2022-08-28,S002,P0153,162,83.2333,1.9
2022-11-26,S002,P0153,150,96.6333,1.6
2023-01-04,S002,P0153,161,90.3333,1.8
2023-06-18,S002,P0153,186,96.9000,1.9
2023-08-21,S002,P0153,139,92.2667,1.5
2023-09-16,S002,P0153,209,101.0333,2.1
2023-12-23,S002,P0153,158,89.6667,1.8
2022-03-04,S002,P0159,142,92.1000,1.5
2022-07-26,S002,P0159,122,98.9667,1.2
2022-08-01,S002,P0159,163,93.8333,1.7
2022-09-07,S002,P0159,119,90.6667,1.3
2023-02-08,S002,P0159,150,95.4667,1.6
2023-02-24,S002,P0159,107,96.7667,1.1
2023-03-14,S002,P0159,138,98.7667,1.4
2023-05-03,S002,P0159,141,106.9333,1.3
2023-10-29,S002,P0159,26,93.6333,0.3
2023-11-12,S002,P0159,179,96.7000,1.9
2022-05-13,S002,P0166,133,94.3333,1.4
2022-06-15,S002,P0166,168,135.5000,1.2
2023-01-06,S002,P0166,149,92.2333,1.6
2023-04-26,S002,P0166,167,90.0000,1.9
2023-06-09,S002,P0166,209,119.7667,1.7
2023-08-10,S002,P0166,183,109.6333,1.7
2023-08-21,S002,P0166,63,98.3667,0.6
2022-03-23,S002,P0171,123,98.6667,1.2
2022-05-12,S002,P0171,187,83.5667,2.2
2022-06-03,S002,P0171,141,88.9667,1.6
2022-06-22,S002,P0171,124,84.5333,1.5
2022-09-10,S002,P0171,64,86.9333,0.7
2022-10-21,S002,P0171,119,81.5000,1.5
2022-12-24,S002,P0171,105,94.1667,1.1
2023-08-26,S002,P0171,177,82.0000,2.2
2023-09-13,S002,P0171,176,87.4333,2.0
2023-10-21,S002,P0171,167,90.0000,1.9
2023-10-29,S002,P0171,150,86.8000,1.7
2023-12-26,S002,P0171,244,94.8000,2.6
2022-03-01,S002,P0175,129,92.0333,1.4
2022-04-10,S002,P0175,45,80.9333,0.6
2022-06-09,S002,P0175,82,82.4333,1.0
2022-10-20,S002,P0175,76,95.0333,0.8
2022-11-01,S002,P0175,78,87.7000,0.9
2022-11-08,S002,P0175,106,78.2333,1.4
2022-12-17,S002,P0175,134,88.1333,1.5
2023-05-19,S002,P0175,195,84.3000,2.3
2023-07-09,S002,P0175,106,99.7667,1.1
2023-07-25,S002,P0175,229,86.4000,2.7
2023-09-06,S002,P0175,118,94.9333,1.2
2023-10-07,S002,P0175,114,90.8333,1.3
2023-10-12,S002,P0175,203,89.4333,2.3
2023-11-27,S002,P0175,104,97.3667,1.1
2022-03-13,S002,P0178,189,117.1333,1.6
2022-07-26,S002,P0178,122,96.9333,1.3
2022-07-28,S002,P0178,170,99.7333,1.7
2022-08-22,S002,P0178,42,98.2000,0.4
2022-10-25,S002,P0178,143,87.9667,1.6
2022-11-13,S002,P0178,191,102.6333,1.9
2023-02-08,S002,P0178,149,126.8667,1.2
2023-05-17,S002,P0178,176,100.0333,1.8
2023-10-02,S002,P0178,165,85.2667,1.9
2023-10-07,S002,P0178,115,83.0333,1.4
2023-10-16,S002,P0178,154,87.2000,1.8
2022-02-11,S002,P0183,98,92.0333,1.1
2022-03-03,S002,P0183,109,88.0667,1.2
2022-03-23,S002,P0183,259,95.2000,2.7
2022-04-08,S002,P0183,92,94.3667,1.0
2022-06-30,S002,P0183,95,88.2000,1.1
2022-10-18,S002,P0183,188,90.3667,2.1
2022-11-05,S002,P0183,120,90.0667,1.3
2023-02-18,S002,P0183,132,91.9000,1.4
2023-07-20,S002,P0183,252,92.2667,2.7
2023-12-23,S002,P0183,71,90.4000,0.8
2022-01-30,S002,P0187,188,116.3333,1.6
2022-03-03,S002,P0187,163,126.0667,1.3
2022-05-31,S002,P0187,150,89.2333,1.7
2022-06-09,S002,P0187,125,88.5667,1.4
2023-01-04,S002,P0187,180,129.0667,1.4
2023-06-19,S002,P0187,182,91.4000,2.0
2023-06-23,S002,P0187,203,93.5000,2.2
2023-08-12,S002,P0187,138,96.3333,1.4
2023-09-02,S002,P0187,128,91.3000,1.4
2023-11-14,S002,P0187,249,108.3000,2.3
2023-12-17,S002,P0187,159,122.7667,1.3
2022-03-03,S003,P0016,178,127.5333,1.4
2022-06-10,S003,P0016,108,87.5333,1.2
2022-07-10,S003,P0016,64,88.6000,0.7
2022-07-14,S003,P0016,84,89.6667,0.9
2022-10-08,S003,P0016,166,90.6333,1.8
2022-10-10,S003,P0016,77,87.3333,0.9
2022-11-03,S003,P0016,191,94.6000,2.0
2023-02-14,S003,P0016,198,135.0000,1.5
2023-06-09,S003,P0016,184,93.6000,2.0
2023-09-09,S003,P0016,157,86.4667,1.8
2023-09-19,S003,P0016,49,83.6000,0.6
2023-11-20,S003,P0016,192,115.7667,1.7
2023-12-26,S003,P0016,166,136.2667,1.2
2022-06-04,S003,P0017,181,93.0000,1.9
2022-07-20,S003,P0017,126,94.0667,1.3
2022-07-21,S003,P0017,108,90.3333,1.2
2022-09-03,S003,P0017,187,97.6667,1.9
2022-11-29,S003,P0017,140,91.8333,1.5
2023-03-08,S003,P0017,110,99.1333,1.1
2023-03-22,S003,P0017,162,98.6667,1.6
2023-07-26,S003,P0017,193,105.9667,1.8
2023-09-06,S003,P0017,108,96.2000,1.1
2023-11-16,S003,P0017,191,94.8667,2.0
2022-05-06,S003,P0031,179,86.2333,2.1
2022-07-18,S003,P0031,167,86.3333,1.9
2022-09-04,S003,P0031,87,70.9667,1.2
2022-09-12,S003,P0031,244,79.6667,3.1
2022-10-09,S003,P0031,130,85.6333,1.5
2022-10-23,S003,P0031,123,88.7000,1.4
2023-02-27,S003,P0031,224,94.1000,2.4
2023-03-05,S003,P0031,76,91.9000,0.8
2023-04-05,S003,P0031,82,81.8000,1.0
2023-04-13,S003,P0031,64,81.5667,0.8
