date,store_id,product_id,inventory_level,units_sold,units_ordered
4/1/2023,S005,P0183,45,46,37
4/1/2023,S005,P0187,153,71,75
4/2/2023,S001,P0016,120,117,103
4/2/2023,S001,P0017,150,124,109
4/2/2023,S001,P0031,167,156,145
4/2/2023,S001,P0046,190,87,96
4/2/2023,S001,P0057,65,67,57
4/2/2023,S001,P0061,256,161,162
4/2/2023,S001,P0066,173,74,86
4/2/2023,S001,P0067,200,133,124
4/2/2023,S001,P0068,103,44,49
4/2/2023,S001,P0069,64,55,58
4/2/2023,S001,P0070,52,47,50
4/2/2023,S001,P0079,159,139,142
4/2/2023,S001,P0083,67,45,47
4/2/2023,S001,P0085,189,118,102
4/2/2023,S001,P0094,179,74,85
4/2/2023,S001,P0096,161,149,123
4/2/2023,S001,P0116,56,58,55
4/2/2023,S001,P0125,154,115,112
4/2/2023,S001,P0126,107,73,74
4/2/2023,S001,P0129,105,95,95
4/2/2023,S001,P0133,142,45,44
4/2/2023,S001,P0149,163,108,93
4/2/2023,S001,P0153,182,85,93
4/2/2023,S001,P0159,204,119,117
4/2/2023,S001,P0166,147,65,52
4/2/2023,S001,P0171,172,123,135
4/2/2023,S001,P0175,165,105,95
4/2/2023,S001,P0178,107,74,63
4/2/2023,S001,P0183,201,140,130
4/2/2023,S001,P0187,101,61,53
4/2/2023,S002,P0016,163,102,96
4/2/2023,S002,P0017,142,78,76
4/2/2023,S002,P0031,124,112,101
4/2/2023,S002,P0046,118,112,115
4/2/2023,S002,P0057,56,65,55
4/2/2023,S002,P0061,198,102,99
4/2/2023,S002,P0066,175,95,92
4/2/2023,S002,P0067,161,149,150
4/2/2023,S002,P0068,126,57,65
4/2/2023,S002,P0069,107,69,78
4/2/2023,S002,P0070,152,73,86
4/2/2023,S002,P0079,252,154,165
4/2/2023,S002,P0083,53,40,32
4/2/2023,S002,P0085,150,101,110
4/2/2023,S002,P0094,172,110,117
4/2/2023,S002,P0096,147,64,65
4/2/2023,S002,P0116,108,90,88
4/2/2023,S002,P0125,93,68,56
4/2/2023,S002,P0126,189,115,108
4/2/2023,S002,P0129,42,42,35
4/2/2023,S002,P0133,172,101,92
4/2/2023,S002,P0149,138,88,99
4/2/2023,S002,P0153,143,82,87
4/2/2023,S002,P0159,110,88,97
4/2/2023,S002,P0166,128,112,90
4/2/2023,S002,P0171,153,74,80
4/2/2023,S002,P0175,39,6,20
4/2/2023,S002,P0178,102,67,59
4/2/2023,S002,P0183,251,195,218
4/2/2023,S002,P0187,194,112,98
4/2/2023,S003,P0016,141,54,55
4/2/2023,S003,P0017,101,77,73
4/2/2023,S003,P0031,122,100,91
4/2/2023,S003,P0046,157,101,112
4/2/2023,S003,P0057,97,25,25
4/2/2023,S003,P0061,141,132,112
4/2/2023,S003,P0066,154,108,97
4/2/2023,S003,P0067,148,97,115
4/2/2023,S003,P0068,234,146,140
4/2/2023,S003,P0069,137,78,85
4/2/2023,S003,P0070,235,141,141
4/2/2023,S003,P0079,164,106,111
4/2/2023,S003,P0083,77,64,66
4/2/2023,S003,P0085,197,149,156
4/2/2023,S003,P0094,181,99,118
4/2/2023,S003,P0096,113,81,77
4/2/2023,S003,P0116,63,58,61
4/2/2023,S003,P0125,140,103,111
4/2/2023,S003,P0126,141,121,118
4/2/2023,S003,P0129,91,103,86
4/2/2023,S003,P0133,175,114,130
4/2/2023,S003,P0149,162,59,66
4/2/2023,S003,P0153,192,116,117
4/2/2023,S003,P0159,161,73,81
4/2/2023,S003,P0166,172,127,107
4/2/2023,S003,P0171,161,71,68
4/2/2023,S003,P0175,161,72,65
4/2/2023,S003,P0178,64,42,39
4/2/2023,S003,P0183,176,132,128
4/2/2023,S003,P0187,169,120,130
4/2/2023,S004,P0016,116,108,102
4/2/2023,S004,P0017,164,98,107
4/2/2023,S004,P0031,109,120,107
4/2/2023,S004,P0046,112,101,87
4/2/2023,S004,P0057,130,120,126
4/2/2023,S004,P0061,174,85,81
4/2/2023,S004,P0066,176,144,119
4/2/2023,S004,P0067,172,97,90
4/2/2023,S004,P0068,174,98,116
4/2/2023,S004,P0069,130,101,121
4/2/2023,S004,P0070,159,138,140
4/2/2023,S004,P0079,92,54,59
4/2/2023,S004,P0083,161,67,72
4/2/2023,S004,P0085,222,160,130
4/2/2023,S004,P0094,196,106,120
4/2/2023,S004,P0096,232,152,182
4/2/2023,S004,P0116,240,153,182
4/2/2023,S004,P0125,126,85,86
4/2/2023,S004,P0126,116,56,61
4/2/2023,S004,P0129,130,95,81
4/2/2023,S004,P0133,142,86,87
4/2/2023,S004,P0149,178,93,98
4/2/2023,S004,P0153,172,113,97
4/2/2023,S004,P0159,192,117,124
4/2/2023,S004,P0166,97,84,96
4/2/2023,S004,P0171,129,133,115
4/2/2023,S004,P0175,191,141,163
4/2/2023,S004,P0178,136,106,114
4/2/2023,S004,P0183,181,87,91
4/2/2023,S004,P0187,161,92,102
4/2/2023,S005,P0016,203,107,122
4/2/2023,S005,P0017,60,53,53
4/2/2023,S005,P0031,149,91,106
4/2/2023,S005,P0046,139,67,60
4/2/2023,S005,P0057,111,50,58
4/2/2023,S005,P0061,88,40,43
4/2/2023,S005,P0066,146,78,88
4/2/2023,S005,P0067,129,137,127
4/2/2023,S005,P0068,112,88,102
4/2/2023,S005,P0069,169,117,129
4/2/2023,S005,P0070,67,67,59
4/2/2023,S005,P0079,195,111,96
4/2/2023,S005,P0083,150,83,75
4/2/2023,S005,P0085,163,105,115
4/2/2023,S005,P0094,67,49,39
4/2/2023,S005,P0096,169,79,73
4/2/2023,S005,P0116,148,130,126
4/2/2023,S005,P0125,184,73,86
4/2/2023,S005,P0126,204,145,142
4/2/2023,S005,P0129,140,95,77
4/2/2023,S005,P0133,219,162,181
4/2/2023,S005,P0149,179,118,99
4/2/2023,S005,P0153,92,72,67
4/2/2023,S005,P0159,168,81,89
4/2/2023,S005,P0166,248,187,176
4/2/2023,S005,P0171,166,68,75
4/2/2023,S005,P0175,91,70,72
4/2/2023,S005,P0178,126,87,96
4/2/2023,S005,P0183,113,91,76
4/2/2023,S005,P0187,131,64,61
4/3/2023,S001,P0016,135,121,109
4/3/2023,S001,P0017,147,101,118
4/3/2023,S001,P0031,146,103,107
4/3/2023,S001,P0046,100,85,73
4/3/2023,S001,P0057,218,104,124
4/3/2023,S001,P0061,131,118,105
4/3/2023,S001,P0066,224,125,137
4/3/2023,S001,P0067,71,62,59
4/3/2023,S001,P0068,108,65,74
4/3/2023,S001,P0069,252,142,154
4/3/2023,S001,P0070,165,115,124
4/3/2023,S001,P0079,120,32,29
4/3/2023,S001,P0083,186,140,121
4/3/2023,S001,P0085,162,82,66
4/3/2023,S001,P0094,85,80,72
4/3/2023,S001,P0096,68,65,52
4/3/2023,S001,P0116,157,74,65
4/3/2023,S001,P0125,162,77,70
4/3/2023,S001,P0126,151,123,140
4/3/2023,S001,P0129,125,89,91
4/3/2023,S001,P0133,126,109,119
4/3/2023,S001,P0149,146,70,70
4/3/2023,S001,P0153,114,46,38
4/3/2023,S001,P0159,207,139,137
4/3/2023,S001,P0166,121,95,107
4/3/2023,S001,P0171,107,114,92
4/3/2023,S001,P0175,176,118,101
4/3/2023,S001,P0178,61,55,61
4/3/2023,S001,P0183,127,100,85
4/3/2023,S001,P0187,169,91,89
4/3/2023,S002,P0016,126,116,98
4/3/2023,S002,P0017,155,72,65
4/3/2023,S002,P0031,70,63,63
4/3/2023,S002,P0046,28,36,28
4/3/2023,S002,P0057,128,95,87
4/3/2023,S002,P0061,76,60,50
4/3/2023,S002,P0066,146,86,96
4/3/2023,S002,P0067,152,127,132
4/3/2023,S002,P0068,174,79,90
4/3/2023,S002,P0069,172,114,109
4/3/2023,S002,P0070,121,35,40
4/3/2023,S002,P0079,200,127,138
4/3/2023,S002,P0083,105,70,61
4/3/2023,S002,P0085,187,105,117
4/3/2023,S002,P0094,63,55,61
4/3/2023,S002,P0096,187,117,110
4/3/2023,S002,P0116,144,106,101
4/3/2023,S002,P0125,156,96,100
4/3/2023,S002,P0126,174,95,83
4/3/2023,S002,P0129,169,101,113
4/3/2023,S002,P0133,200,171,168
4/3/2023,S002,P0149,128,70,74
4/3/2023,S002,P0153,111,86,102
4/3/2023,S002,P0159,148,91,91
4/3/2023,S002,P0166,41,34,29
4/3/2023,S002,P0171,96,71,73
4/3/2023,S002,P0175,106,64,54
4/3/2023,S002,P0178,187,85,96
4/3/2023,S002,P0183,143,70,61
4/3/2023,S002,P0187,117,88,70
4/3/2023,S003,P0016,163,73,77
4/3/2023,S003,P0017,145,73,85
4/3/2023,S003,P0031,196,110,104
4/3/2023,S003,P0046,169,85,82
4/3/2023,S003,P0057,131,103,110
4/3/2023,S003,P0061,139,57,62
4/3/2023,S003,P0066,121,88,88
4/3/2023,S003,P0067,27,20,20
4/3/2023,S003,P0068,99,75,75
4/3/2023,S003,P0069,141,72,86
4/3/2023,S003,P0070,154,82,73
4/3/2023,S003,P0079,149,111,121
4/3/2023,S003,P0083,145,105,87
4/3/2023,S003,P0085,112,94,108
4/3/2023,S003,P0094,96,86,72
4/3/2023,S003,P0096,105,70,65
4/3/2023,S003,P0116,47,43,46
4/3/2023,S003,P0125,130,114,98
4/3/2023,S003,P0126,96,74,76
4/3/2023,S003,P0129,158,88,98
4/3/2023,S003,P0133,157,101,86
4/3/2023,S003,P0149,159,106,124
4/3/2023,S003,P0153,174,111,113
4/3/2023,S003,P0159,111,78,74
4/3/2023,S003,P0166,170,99,100
4/3/2023,S003,P0171,220,120,142
4/3/2023,S003,P0175,236,130,155
4/3/2023,S003,P0178,124,118,116
4/3/2023,S003,P0183,146,62,55
4/3/2023,S003,P0187,126,54,60
4/3/2023,S004,P0016,169,121,100
4/3/2023,S004,P0017,241,164,179
4/3/2023,S004,P0031,106,72,66
4/3/2023,S004,P0046,145,95,83
4/3/2023,S004,P0057,143,112,95
4/3/2023,S004,P0061,163,105,116
4/3/2023,S004,P0066,175,103,113
4/3/2023,S004,P0067,105,123,99
4/3/2023,S004,P0068,93,90,86
4/3/2023,S004,P0069,214,137,115
4/3/2023,S004,P0070,163,130,155
4/3/2023,S004,P0079,201,164,160
4/3/2023,S004,P0083,175,101,93
4/3/2023,S004,P0085,127,78,69
4/3/2023,S004,P0094,136,117,119
4/3/2023,S004,P0096,129,123,102
4/3/2023,S004,P0116,114,69,77
4/3/2023,S004,P0125,118,102,94
4/3/2023,S004,P0126,205,109,110
4/3/2023,S004,P0129,74,16,20
4/3/2023,S004,P0133,150,104,97
4/3/2023,S004,P0149,93,60,55
4/3/2023,S004,P0153,174,110,125
4/3/2023,S004,P0159,167,83,80
4/3/2023,S004,P0166,62,52,52
4/3/2023,S004,P0171,167,101,106
4/3/2023,S004,P0175,64,25,23
4/3/2023,S004,P0178,108,98,108
4/3/2023,S004,P0183,58,35,35
4/3/2023,S004,P0187,175,70,80
4/3/2023,S005,P0016,106,49,39
4/3/2023,S005,P0017,92,87,83
4/3/2023,S005,P0031,225,173,181
4/3/2023,S005,P0046,134,119,132
4/3/2023,S005,P0057,131,91,88
4/3/2023,S005,P0061,171,98,98
4/3/2023,S005,P0066,98,84,98
4/3/2023,S005,P0067,118,137,118
4/3/2023,S005,P0068,207,124,127
4/3/2023,S005,P0069,72,68,71
4/3/2023,S005,P0070,148,73,58
4/3/2023,S005,P0079,99,107,89
4/3/2023,S005,P0083,196,125,120
4/3/2023,S005,P0085,106,74,66
4/3/2023,S005,P0094,151,98,88
4/3/2023,S005,P0096,155,80,72
4/3/2023,S005,P0116,287,217,239
4/3/2023,S005,P0125,260,148,169
4/3/2023,S005,P0126,28,33,27
4/3/2023,S005,P0129,129,134,117
4/3/2023,S005,P0133,123,95,92
4/3/2023,S005,P0149,154,81,79
4/3/2023,S005,P0153,93,77,91
4/3/2023,S005,P0159,106,90,84
4/3/2023,S005,P0166,147,97,87
4/3/2023,S005,P0171,128,136,120
4/3/2023,S005,P0175,201,137,130
4/3/2023,S005,P0178,175,150,166
4/3/2023,S005,P0183,112,104,90
4/3/2023,S005,P0187,164,95,91
4/4/2023,S001,P0016,187,102,102
4/4/2023,S001,P0017,133,70,67
4/4/2023,S001,P0031,173,77,79
4/4/2023,S001,P0046,205,129,130
4/4/2023,S001,P0057,145,96,106
4/4/2023,S001,P0061,198,136,109
4/4/2023,S001,P0066,130,53,42
4/4/2023,S001,P0067,102,87,85
4/4/2023,S001,P0068,146,119,122
4/4/2023,S001,P0069,130,96,100
4/4/2023,S001,P0070,141,98,92
4/4/2023,S001,P0079,170,138,159
4/4/2023,S001,P0083,162,97,79
4/4/2023,S001,P0085,180,99,90
4/4/2023,S001,P0094,101,95,77
4/4/2023,S001,P0096,160,84,83
4/4/2023,S001,P0116,252,162,170
4/4/2023,S001,P0125,231,157,182
4/4/2023,S001,P0126,136,62,56
4/4/2023,S001,P0129,133,44,38
4/4/2023,S001,P0133,199,154,169
4/4/2023,S001,P0149,106,40,42
4/4/2023,S001,P0153,169,113,93
4/4/2023,S001,P0159,133,71,69
4/4/2023,S001,P0166,199,98,103
4/4/2023,S001,P0171,143,132,106
4/4/2023,S001,P0175,178,106,103
4/4/2023,S001,P0178,169,67,72
4/4/2023,S001,P0183,149,76,85
4/4/2023,S001,P0187,126,99,93
4/4/2023,S002,P0016,78,97,77
4/4/2023,S002,P0017,158,102,82
4/4/2023,S002,P0031,219,121,132
4/4/2023,S002,P0046,145,112,119
4/4/2023,S002,P0057,187,131,121
4/4/2023,S002,P0061,175,98,86
4/4/2023,S002,P0066,106,41,35
4/4/2023,S002,P0067,131,82,80
4/4/2023,S002,P0068,119,14,20
4/4/2023,S002,P0069,167,84,91
4/4/2023,S002,P0070,178,90,82
4/4/2023,S002,P0079,99,44,44
4/4/2023,S002,P0083,142,81,74
4/4/2023,S002,P0085,131,36,36
4/4/2023,S002,P0094,90,74,77
4/4/2023,S002,P0096,106,109,104
4/4/2023,S002,P0116,183,94,107
4/4/2023,S002,P0125,143,83,73
4/4/2023,S002,P0126,131,62,74
4/4/2023,S002,P0129,133,84,100
4/4/2023,S002,P0133,124,87,79
4/4/2023,S002,P0149,124,41,45
4/4/2023,S002,P0153,99,90,85
4/4/2023,S002,P0159,218,143,170
4/4/2023,S002,P0166,169,131,133
4/4/2023,S002,P0171,96,62,56
4/4/2023,S002,P0175,127,120,103
4/4/2023,S002,P0178,123,64,67
4/4/2023,S002,P0183,124,66,65
4/4/2023,S002,P0187,156,83,75
4/4/2023,S003,P0016,112,38,36
4/4/2023,S003,P0017,120,133,120
4/4/2023,S003,P0031,115,64,74
4/4/2023,S003,P0046,53,62,51
4/4/2023,S003,P0057,125,85,90
4/4/2023,S003,P0061,142,90,105
4/4/2023,S003,P0066,136,120,109
4/4/2023,S003,P0067,181,128,133
4/4/2023,S003,P0068,86,66,55
4/4/2023,S003,P0069,170,144,125
4/4/2023,S003,P0070,157,78,62
4/4/2023,S003,P0079,152,112,133
4/4/2023,S003,P0083,106,85,91
4/4/2023,S003,P0085,145,104,120
4/4/2023,S003,P0094,118,106,114
4/4/2023,S003,P0096,111,78,65
4/4/2023,S003,P0116,109,98,92
4/4/2023,S003,P0125,59,44,35
4/4/2023,S003,P0126,116,98,99
4/4/2023,S003,P0129,161,84,85
4/4/2023,S003,P0133,101,39,39
4/4/2023,S003,P0149,104,51,44
4/4/2023,S003,P0153,139,88,82
4/4/2023,S003,P0159,109,86,94
4/4/2023,S003,P0166,187,123,139
4/4/2023,S003,P0171,99,60,64
4/4/2023,S003,P0175,107,78,64
4/4/2023,S003,P0178,159,102,89
4/4/2023,S003,P0183,143,103,84
4/4/2023,S003,P0187,131,64,55
4/4/2023,S004,P0016,128,98,85
4/4/2023,S004,P0017,103,90,86
4/4/2023,S004,P0031,164,79,68
4/4/2023,S004,P0046,187,101,91
4/4/2023,S004,P0057,95,111,93
4/4/2023,S004,P0061,180,111,132
4/4/2023,S004,P0066,223,118,125
4/4/2023,S004,P0067,80,46,48
4/4/2023,S004,P0068,98,66,54
4/4/2023,S004,P0069,209,131,149
4/4/2023,S004,P0070,148,127,109
4/4/2023,S004,P0079,123,75,61
4/4/2023,S004,P0083,182,121,97
4/4/2023,S004,P0085,165,84,96
4/4/2023,S004,P0094,127,58,50
4/4/2023,S004,P0096,93,58,61
4/4/2023,S004,P0116,226,144,139
4/4/2023,S004,P0125,138,113,106
4/4/2023,S004,P0126,236,118,137
4/4/2023,S004,P0129,196,137,128
4/4/2023,S004,P0133,162,67,75
4/4/2023,S004,P0149,165,151,155
4/4/2023,S004,P0153,114,91,98
4/4/2023,S004,P0159,199,171,137
4/4/2023,S004,P0166,185,93,106
4/4/2023,S004,P0171,111,89,86
4/4/2023,S004,P0175,79,53,61
4/4/2023,S004,P0178,186,113,92
4/4/2023,S004,P0183,77,69,75
4/4/2023,S004,P0187,198,154,133
4/4/2023,S005,P0016,129,124,120
4/4/2023,S005,P0017,123,75,74
4/4/2023,S005,P0031,122,70,72
4/4/2023,S005,P0046,76,36,41
4/4/2023,S005,P0057,111,78,91
4/4/2023,S005,P0061,133,128,126
4/4/2023,S005,P0066,143,112,126
4/4/2023,S005,P0067,149,124,114
4/4/2023,S005,P0068,74,73,67
4/4/2023,S005,P0069,210,134,137
4/4/2023,S005,P0070,114,93,105
4/4/2023,S005,P0079,49,27,30
4/4/2023,S005,P0083,134,110,115
4/4/2023,S005,P0085,215,168,158
4/4/2023,S005,P0094,131,62,67
4/4/2023,S005,P0096,125,44,48
4/4/2023,S005,P0116,168,154,128
4/4/2023,S005,P0125,137,55,44
4/4/2023,S005,P0126,169,149,130
4/4/2023,S005,P0129,173,101,111
4/4/2023,S005,P0133,226,178,144
4/4/2023,S005,P0149,145,94,105
4/4/2023,S005,P0153,177,103,111
4/4/2023,S005,P0159,179,125,122
4/4/2023,S005,P0166,187,105,96
4/4/2023,S005,P0171,91,38,44
4/4/2023,S005,P0175,117,48,51
4/4/2023,S005,P0178,100,74,83
4/4/2023,S005,P0183,143,126,131
4/4/2023,S005,P0187,133,116,118
4/5/2023,S001,P0016,119,47,42
4/5/2023,S001,P0017,153,75,70
4/5/2023,S001,P0031,122,88,98
4/5/2023,S001,P0046,79,65,69
4/5/2023,S001,P0057,115,94,76
4/5/2023,S001,P0061,84,52,51
4/5/2023,S001,P0066,224,154,156
4/5/2023,S001,P0067,127,75,65
4/5/2023,S001,P0068,133,66,55
4/5/2023,S001,P0069,147,116,116
4/5/2023,S001,P0070,34,21,20
4/5/2023,S001,P0079,141,137,123
4/5/2023,S001,P0083,195,129,136
4/5/2023,S001,P0085,206,201,201
4/5/2023,S001,P0094,155,140,151
4/5/2023,S001,P0096,76,61,61
4/5/2023,S001,P0116,151,90,79
4/5/2023,S001,P0125,46,31,29
4/5/2023,S001,P0126,218,119,128
4/5/2023,S001,P0129,224,141,126
4/5/2023,S001,P0133,179,102,98
4/5/2023,S001,P0149,167,73,71
4/5/2023,S001,P0153,163,74,84
4/5/2023,S001,P0159,172,82,83
4/5/2023,S001,P0166,229,177,166
4/5/2023,S001,P0171,131,132,109
4/5/2023,S001,P0175,177,106,88
4/5/2023,S001,P0178,150,130,108
4/5/2023,S001,P0183,187,157,163
4/5/2023,S001,P0187,78,58,53
4/5/2023,S002,P0016,82,49,55
4/5/2023,S002,P0017,54,26,30
4/5/2023,S002,P0031,90,75,67
4/5/2023,S002,P0046,217,146,133
4/5/2023,S002,P0057,164,85,81
4/5/2023,S002,P0061,124,109,106
4/5/2023,S002,P0066,189,94,106
4/5/2023,S002,P0067,94,84,88
4/5/2023,S002,P0068,214,138,154
4/5/2023,S002,P0069,112,108,103
4/5/2023,S002,P0070,172,121,140
4/5/2023,S002,P0079,184,85,85
4/5/2023,S002,P0083,226,159,160
4/5/2023,S002,P0085,202,104,123
4/5/2023,S002,P0094,115,100,114
4/5/2023,S002,P0096,163,142,162
4/5/2023,S002,P0116,169,124,108
4/5/2023,S002,P0125,165,124,135
4/5/2023,S002,P0126,226,168,141
4/5/2023,S002,P0129,121,104,83
4/5/2023,S002,P0133,121,88,88
4/5/2023,S002,P0149,93,75,63
4/5/2023,S002,P0153,129,63,63
4/5/2023,S002,P0159,167,110,118
4/5/2023,S002,P0166,167,86,82
4/5/2023,S002,P0171,268,152,179
4/5/2023,S002,P0175,178,136,156
4/5/2023,S002,P0178,207,155,125
4/5/2023,S002,P0183,137,62,49
4/5/2023,S002,P0187,161,126,147
4/5/2023,S003,P0016,250,161,171
4/5/2023,S003,P0017,114,119,95
4/5/2023,S003,P0031,82,68,59
4/5/2023,S003,P0046,178,129,140
4/5/2023,S003,P0057,104,71,78
4/5/2023,S003,P0061,70,73,61
4/5/2023,S003,P0066,138,83,89
4/5/2023,S003,P0067,100,75,74
4/5/2023,S003,P0068,102,33,28
4/5/2023,S003,P0069,127,87,79
4/5/2023,S003,P0070,163,76,80
4/5/2023,S003,P0079,253,185,177
4/5/2023,S003,P0083,147,118,133
4/5/2023,S003,P0085,193,86,97
4/5/2023,S003,P0094,130,64,57
4/5/2023,S003,P0096,78,81,74
4/5/2023,S003,P0116,102,47,49
4/5/2023,S003,P0125,86,79,81
4/5/2023,S003,P0126,202,106,113
4/5/2023,S003,P0129,102,109,87
4/5/2023,S003,P0133,123,105,103
4/5/2023,S003,P0149,133,124,104
4/5/2023,S003,P0153,54,39,32
4/5/2023,S003,P0159,101,78,79
4/5/2023,S003,P0166,155,66,72
4/5/2023,S003,P0171,235,152,144
4/5/2023,S003,P0175,75,42,49
4/5/2023,S003,P0178,136,66,71
4/5/2023,S003,P0183,93,62,64
4/5/2023,S003,P0187,211,142,165
4/5/2023,S004,P0016,170,103,108
4/5/2023,S004,P0017,137,110,93
4/5/2023,S004,P0031,197,138,158
4/5/2023,S004,P0046,147,147,119
4/5/2023,S004,P0057,160,90,75
4/5/2023,S004,P0061,179,129,119
4/5/2023,S004,P0066,173,114,100
4/5/2023,S004,P0067,102,46,48
4/5/2023,S004,P0068,182,95,109
4/5/2023,S004,P0069,173,117,97
4/5/2023,S004,P0070,106,53,60
4/5/2023,S004,P0079,124,47,50
4/5/2023,S004,P0083,142,79,94
4/5/2023,S004,P0085,191,84,97
4/5/2023,S004,P0094,104,58,57
4/5/2023,S004,P0096,141,107,87
4/5/2023,S004,P0116,133,79,69
4/5/2023,S004,P0125,167,76,77
4/5/2023,S004,P0126,134,61,51
4/5/2023,S004,P0129,143,134,142
4/5/2023,S004,P0133,88,49,56
4/5/2023,S004,P0149,144,74,61
4/5/2023,S004,P0153,129,66,77
4/5/2023,S004,P0159,65,63,57
4/5/2023,S004,P0166,184,92,100
4/5/2023,S004,P0171,88,75,74
4/5/2023,S004,P0175,61,54,49
4/5/2023,S004,P0178,88,99,79
4/5/2023,S004,P0183,189,114,113
4/5/2023,S004,P0187,151,91,101
4/5/2023,S005,P0016,191,123,99
4/5/2023,S005,P0017,79,78,74
4/5/2023,S005,P0031,105,77,90
4/5/2023,S005,P0046,121,83,69
4/5/2023,S005,P0057,76,82,66
4/5/2023,S005,P0061,212,132,158
4/5/2023,S005,P0066,184,109,109
4/5/2023,S005,P0067,138,65,76
4/5/2023,S005,P0068,187,85,89
4/5/2023,S005,P0069,62,33,37
4/5/2023,S005,P0070,129,78,75
4/5/2023,S005,P0079,133,53,53
4/5/2023,S005,P0083,103,73,81
4/5/2023,S005,P0085,158,91,98
4/5/2023,S005,P0094,107,83,96
4/5/2023,S005,P0096,197,95,109
4/5/2023,S005,P0116,99,67,61
4/5/2023,S005,P0125,127,52,53
4/5/2023,S005,P0126,164,99,95
4/5/2023,S005,P0129,151,85,80
4/5/2023,S005,P0133,167,75,68
4/5/2023,S005,P0149,172,79,92
4/5/2023,S005,P0153,82,38,37
4/5/2023,S005,P0159,101,57,48
4/5/2023,S005,P0166,107,75,86
4/5/2023,S005,P0171,195,151,135
4/5/2023,S005,P0175,94,70,66
4/5/2023,S005,P0178,99,70,80
4/5/2023,S005,P0183,187,92,109
4/5/2023,S005,P0187,166,139,161
4/6/2023,S001,P0016,128,61,62
4/6/2023,S001,P0017,199,125,100
4/6/2023,S001,P0031,187,93,93
4/6/2023,S001,P0046,151,86,95
4/6/2023,S001,P0057,133,85,74
4/6/2023,S001,P0061,123,84,94
4/6/2023,S001,P0066,145,62,58
4/6/2023,S001,P0067,105,123,101
4/6/2023,S001,P0068,150,100,112
4/6/2023,S001,P0069,76,66,71
4/6/2023,S001,P0070,136,51,56
4/6/2023,S001,P0079,151,102,94
4/6/2023,S001,P0083,87,40,44
4/6/2023,S001,P0085,74,59,61
4/6/2023,S001,P0094,114,27,22
4/6/2023,S001,P0096,130,60,52
4/6/2023,S001,P0116,87,73,87
4/6/2023,S001,P0125,163,78,84
4/6/2023,S001,P0126,140,65,63
4/6/2023,S001,P0129,170,110,104
4/6/2023,S001,P0133,180,128,133
4/6/2023,S001,P0149,74,44,47
4/6/2023,S001,P0153,217,149,159
4/6/2023,S001,P0159,174,144,123
4/6/2023,S001,P0166,148,81,85
4/6/2023,S001,P0171,135,82,74
4/6/2023,S001,P0175,78,50,57
4/6/2023,S001,P0178,134,50,40
4/6/2023,S001,P0183,176,87,80
4/6/2023,S001,P0187,159,86,72
4/6/2023,S002,P0016,172,121,97
4/6/2023,S002,P0017,51,42,40
4/6/2023,S002,P0031,100,64,67
4/6/2023,S002,P0046,116,100,98
4/6/2023,S002,P0057,204,99,112
4/6/2023,S002,P0061,166,128,144
4/6/2023,S002,P0066,143,90,95
4/6/2023,S002,P0067,122,74,84
4/6/2023,S002,P0068,152,81,87
4/6/2023,S002,P0069,105,68,76
4/6/2023,S002,P0070,101,52,60
4/6/2023,S002,P0079,133,128,131
4/6/2023,S002,P0083,144,90,107
4/6/2023,S002,P0085,125,83,67
4/6/2023,S002,P0094,136,125,110
4/6/2023,S002,P0096,112,65,57
4/6/2023,S002,P0116,160,62,64
4/6/2023,S002,P0125,212,117,114
4/6/2023,S002,P0126,64,58,57
4/6/2023,S002,P0129,214,161,138
4/6/2023,S002,P0133,124,76,65
4/6/2023,S002,P0149,173,92,76
4/6/2023,S002,P0153,200,124,105
4/6/2023,S002,P0159,130,47,41
4/6/2023,S002,P0166,216,112,124
4/6/2023,S002,P0171,71,76,71
4/6/2023,S002,P0175,135,112,99
4/6/2023,S002,P0178,186,127,109
4/6/2023,S002,P0183,124,91,106
4/6/2023,S002,P0187,104,79,78
4/6/2023,S003,P0016,52,36,35
4/6/2023,S003,P0017,149,76,80
4/6/2023,S003,P0031,164,90,98
4/6/2023,S003,P0046,206,120,130
4/6/2023,S003,P0057,158,122,103
4/6/2023,S003,P0061,60,70,57
4/6/2023,S003,P0066,135,78,89
4/6/2023,S003,P0067,157,103,107
4/6/2023,S003,P0068,197,114,134
4/6/2023,S003,P0069,95,74,61
4/6/2023,S003,P0070,167,98,79
4/6/2023,S003,P0079,109,106,92
4/6/2023,S003,P0083,134,81,87
4/6/2023,S003,P0085,280,201,218
4/6/2023,S003,P0094,185,124,118
4/6/2023,S003,P0096,65,62,60
4/6/2023,S003,P0116,246,165,178
4/6/2023,S003,P0125,140,123,139
4/6/2023,S003,P0126,148,81,90
4/6/2023,S003,P0129,126,82,82
4/6/2023,S003,P0133,164,84,76
4/6/2023,S003,P0149,88,53,49
4/6/2023,S003,P0153,93,71,77
4/6/2023,S003,P0159,70,65,66
4/6/2023,S003,P0166,168,92,79
4/6/2023,S003,P0171,182,112,120
4/6/2023,S003,P0175,49,45,49
4/6/2023,S003,P0178,123,46,36
4/6/2023,S003,P0183,178,125,100
4/6/2023,S003,P0187,87,71,81
4/6/2023,S004,P0016,111,57,53
4/6/2023,S004,P0017,174,127,128
4/6/2023,S004,P0031,122,103,89
4/6/2023,S004,P0046,53,43,35
4/6/2023,S004,P0057,168,142,135
4/6/2023,S004,P0061,216,133,155
